i,t_v,tensión(V)
0,1668609440.5644531,+1.05781130E+02
0,1668609441.0058594,+1.05823990E+02
0,1668609441.4462888,+1.05926450E+02
0,1668609441.8857422,+1.06013100E+02
0,1668609442.3261719,+1.05965040E+02
0,1668609442.7636719,+1.05866840E+02
0,1668609443.2021484,+1.05806410E+02
0,1668609443.6464841,+1.05772490E+02
0,1668609444.084961,+1.05753560E+02
0,1668609444.524414,+1.05747630E+02
0,1668609444.9628904,+1.05745760E+02
0,1668609445.4023438,+1.05741910E+02
0,1668609445.8408203,+1.05741180E+02
0,1668609446.2802734,+1.05740770E+02
0,1668609446.7216797,+1.05742220E+02
0,1668609447.1679688,+1.05745030E+02
0,1668609447.6054688,+1.05751270E+02
0,1668609448.0458984,+1.05751900E+02
0,1668609448.4853513,+1.05758870E+02
0,1668609448.9267578,+1.05762820E+02
0,1668609449.3671875,+1.05765110E+02
0,1668609449.8115234,+1.05768540E+02
0,1668609450.2509766,+1.05774260E+02
0,1668609450.6884763,+1.05773740E+02
0,1668609451.1269531,+1.05774370E+02
0,1668609451.5683594,+1.05783520E+02
0,1668609452.010742,+1.05789030E+02
0,1668609452.4501953,+1.05700820E+02
0,1668609452.8876953,+1.05650060E+02
0,1668609453.323242,+1.05643400E+02
0,1668609453.7607422,+1.05650470E+02
0,1668609454.2021484,+1.05655470E+02
0,1668609454.6396484,+1.05660040E+02
0,1668609455.078125,+1.05675650E+02
0,1668609455.5136716,+1.05701130E+02
0,1668609455.9560544,+1.05727760E+02
0,1668609456.3925781,+1.05765000E+02
0,1668609456.8261719,+1.05774890E+02
0,1668609457.2666016,+1.05757310E+02
0,1668609457.7060547,+1.05771450E+02
0,1668609458.1464841,+1.05815350E+02
0,1668609458.5830078,+1.05829600E+02
0,1668609459.0273435,+1.05794440E+02
0,1668609459.4658203,+1.05749920E+02
0,1668609459.9072266,+1.05730260E+02
0,1668609460.3447266,+1.05742330E+02
0,1668609460.7822263,+1.05776450E+02
0,1668609461.2167966,+1.05819410E+02
0,1668609461.6513672,+1.05854260E+02
0,1668609462.0839844,+1.05865280E+02
0,1668609462.526367,+1.05849990E+02
0,1668609462.9628904,+1.05815660E+02
0,1668609463.4052734,+1.05804640E+02
0,1668609463.8427734,+1.05830120E+02
0,1668609464.2832031,+1.05859770E+02
0,1668609464.7236328,+1.05878600E+02
0,1668609465.1640625,+1.05875170E+02
0,1668609465.6054688,+1.05855300E+02
0,1668609466.0439453,+1.05835220E+02
0,1668609466.484375,+1.05826590E+02
0,1668609466.9257812,+1.05825960E+02
0,1668609467.3662107,+1.05772490E+02
0,1668609467.8066406,+1.05775410E+02
0,1668609468.2460938,+1.05801100E+02
0,1668609468.6865234,+1.05808800E+02
0,1668609469.1230469,+1.05796110E+02
0,1668609469.5634766,+1.05768330E+02
0,1668609470.0019531,+1.05748150E+02
0,1668609470.4414062,+1.05704460E+02
0,1668609470.8808594,+1.05662330E+02
0,1668609471.3222656,+1.05642460E+02
0,1668609471.7626953,+1.05633730E+02
0,1668609472.2050781,+1.05630400E+02
0,1668609472.6435544,+1.05644130E+02
0,1668609473.0830078,+1.05677310E+02
0,1668609473.5234375,+1.05703320E+02
0,1668609473.9628904,+1.05713300E+02
0,1668609474.4023438,+1.05700920E+02
0,1668609474.8388672,+1.05700720E+02
0,1668609475.274414,+1.05713820E+02
0,1668609475.7128906,+1.05718710E+02
0,1668609476.1513672,+1.05714140E+02
0,1668609476.5908203,+1.05723290E+02
0,1668609477.0302732,+1.05746070E+02
0,1668609477.4697266,+1.05768120E+02
0,1668609477.9111326,+1.05779360E+02
0,1668609478.3466794,+1.05764900E+02
0,1668609478.788086,+1.05756160E+02
0,1668609479.2285156,+1.05739520E+02
0,1668609479.6679688,+1.05720900E+02
0,1668609480.1064453,+1.05701860E+02
0,1668609480.5507812,+1.05679910E+02
0,1668609480.9902344,+1.05574120E+02
0,1668609481.4326172,+1.05489650E+02
0,1668609481.8759766,+1.05515660E+02
0,1668609482.314453,+1.05630920E+02
0,1668609482.7509766,+1.05678770E+02
0,1668609483.191406,+1.05693020E+02
0,1668609483.6269531,+1.05702800E+02
0,1668609484.0664062,+1.05704460E+02
0,1668609484.506836,+1.05685840E+02
0,1668609484.9472656,+1.05655780E+02
0,1668609485.3847656,+1.05624360E+02
0,1668609485.823242,+1.05604290E+02
0,1668609486.2636719,+1.05587950E+02
0,1668609486.7011716,+1.05568190E+02
0,1668609487.1396484,+1.05554250E+02
0,1668609487.5800781,+1.05551030E+02
0,1668609488.022461,+1.05550710E+02
0,1668609488.4589841,+1.05552270E+02
0,1668609488.8984373,+1.05552380E+02
0,1668609489.3398435,+1.05551650E+02
0,1668609489.7734375,+1.05552170E+02
0,1668609490.2128906,+1.05563200E+02
0,1668609490.6494138,+1.05584110E+02
0,1668609491.0908203,+1.05604600E+02
0,1668609491.526367,+1.05602410E+02
0,1668609491.9609375,+1.05591800E+02
0,1668609492.4003906,+1.05593160E+02
0,1668609492.8359375,+1.05600020E+02
0,1668609493.2734375,+1.05614270E+02
0,1668609493.713867,+1.05643090E+02
0,1668609494.15332,+1.05671380E+02
0,1668609494.5908203,+1.05672320E+02
0,1668609495.0283203,+1.05666490E+02
0,1668609495.4667969,+1.05669510E+02
0,1668609495.90625,+1.05673980E+02
0,1668609496.3457031,+1.05680740E+02
0,1668609496.7802734,+1.05688550E+02
0,1668609497.220703,+1.05695200E+02
0,1668609497.6572266,+1.05696040E+02
0,1668609498.0976562,+1.05694890E+02
0,1668609498.5341797,+1.05682410E+02
0,1668609498.972656,+1.05656920E+02
0,1668609499.413086,+1.05628940E+02
0,1668609499.8496091,+1.05582650E+02
0,1668609500.2910156,+1.05563720E+02
0,1668609500.727539,+1.05594920E+02
0,1668609501.1708984,+1.05604290E+02
0,1668609501.609375,+1.05593470E+02
0,1668609502.0517578,+1.05569650E+02
0,1668609502.4921875,+1.05532610E+02
0,1668609502.9306638,+1.05494750E+02
0,1668609503.3730469,+1.05474150E+02
0,1668609503.8115234,+1.05476230E+02
0,1668609504.2519531,+1.05492250E+02
0,1668609504.6923828,+1.05488720E+02
0,1668609505.1308594,+1.05480080E+02
0,1668609505.571289,+1.05481330E+02
0,1668609506.0126953,+1.05483410E+02
0,1668609506.4521484,+1.05478940E+02
0,1668609506.890625,+1.05478620E+02
0,1668609507.3330078,+1.05487570E+02
