i,t_v,Resistencia(Ohms)
0,1669216266.7041013,+1.24227990E+02
0,1669216267.1435544,+1.24236630E+02
0,1669216267.5830078,+1.24238190E+02
0,1669216268.0253906,+1.24239020E+02
0,1669216268.4589841,+1.24238290E+02
0,1669216268.8984373,+1.24233820E+02
0,1669216269.3369138,+1.24230900E+02
0,1669216269.7763672,+1.24231010E+02
0,1669216270.2158203,+1.24228620E+02
0,1669216270.6552734,+1.24226950E+02
0,1669216271.0996094,+1.24225910E+02
0,1669216271.5390625,+1.24224660E+02
0,1669216271.9755857,+1.24222060E+02
0,1669216272.4121094,+1.24219670E+02
0,1669216272.850586,+1.24216970E+02
0,1669216273.2890625,+1.24214680E+02
0,1669216273.7285156,+1.24214680E+02
0,1669216274.1669922,+1.24214570E+02
0,1669216274.616211,+1.24213840E+02
0,1669216275.0507812,+1.24214470E+02
0,1669216275.4921875,+1.24214470E+02
0,1669216275.9316406,+1.24215300E+02
0,1669216276.3730469,+1.24217280E+02
0,1669216276.8134766,+1.24217690E+02
0,1669216277.2509766,+1.24218530E+02
0,1669216277.696289,+1.24217800E+02
0,1669216278.1337888,+1.24217590E+02
0,1669216278.571289,+1.24217380E+02
0,1669216279.010742,+1.24217280E+02
0,1669216279.4521484,+1.24217590E+02
0,1669216279.8935547,+1.24218210E+02
0,1669216280.3330078,+1.24223000E+02
0,1669216280.7763672,+1.24227060E+02
0,1669216281.2158203,+1.24227890E+02
0,1669216281.65625,+1.24226120E+02
0,1669216282.09375,+1.24213320E+02
0,1669216282.5322266,+1.24213010E+02
0,1669216282.9716794,+1.24210720E+02
0,1669216283.4140625,+1.24198860E+02
0,1669216283.8525388,+1.24206040E+02
0,1669216284.2871094,+1.24207080E+02
0,1669216284.7285156,+1.24224350E+02
0,1669216285.1669922,+1.24224350E+02
0,1669216285.6064453,+1.24219980E+02
0,1669216286.0458984,+1.24231630E+02
0,1669216286.493164,+1.24229550E+02
0,1669216286.9326172,+1.24208540E+02
0,1669216287.3691404,+1.24198970E+02
0,1669216287.8115234,+1.24182740E+02
0,1669216288.2499998,+1.24183470E+02
0,1669216288.6904297,+1.24184610E+02
0,1669216289.131836,+1.24174940E+02
0,1669216289.5732422,+1.24161210E+02
0,1669216290.015625,+1.24160900E+02
0,1669216290.4511719,+1.24185450E+02
0,1669216290.890625,+1.24179930E+02
0,1669216291.328125,+1.24166720E+02
0,1669216291.7714844,+1.24174420E+02
0,1669216292.2128906,+1.24180970E+02
0,1669216292.6523438,+1.24182950E+02
0,1669216293.0908203,+1.24177540E+02
0,1669216293.5273435,+1.24179520E+02
0,1669216293.9677734,+1.24182740E+02
0,1669216294.40625,+1.24187320E+02
0,1669216294.8457031,+1.24193350E+02
0,1669216295.2841797,+1.24196370E+02
0,1669216295.727539,+1.24192730E+02
0,1669216296.165039,+1.24195640E+02
0,1669216296.602539,+1.24195740E+02
0,1669216297.0429685,+1.24193140E+02
0,1669216297.477539,+1.24189090E+02
0,1669216297.9160156,+1.24187730E+02
0,1669216298.359375,+1.24181390E+02
0,1669216298.803711,+1.24143840E+02
0,1669216299.2421875,+1.24108780E+02
0,1669216299.6787107,+1.24112840E+02
0,1669216300.1132812,+1.24120120E+02
0,1669216300.5527341,+1.24146020E+02
0,1669216300.991211,+1.24156210E+02
0,1669216301.4326172,+1.24158400E+02
0,1669216301.8740234,+1.24164850E+02
0,1669216302.3183594,+1.24163080E+02
0,1669216302.7607422,+1.24165890E+02
0,1669216303.203125,+1.24172550E+02
0,1669216303.6435544,+1.24175980E+02
0,1669216304.0839844,+1.24166620E+02
0,1669216304.524414,+1.24149870E+02
0,1669216304.9648438,+1.24130620E+02
0,1669216305.4042966,+1.24150810E+02
0,1669216305.8408203,+1.24165990E+02
0,1669216306.2832031,+1.24176080E+02
0,1669216306.7216797,+1.24179100E+02
0,1669216307.1621091,+1.24178580E+02
0,1669216307.5996094,+1.24180350E+02
0,1669216308.0400388,+1.24180760E+02
0,1669216308.4794922,+1.24179100E+02
0,1669216308.9199219,+1.24176500E+02
0,1669216309.3623044,+1.24177640E+02
0,1669216309.7998047,+1.24177330E+02
0,1669216310.241211,+1.24177230E+02
0,1669216310.6796875,+1.24174420E+02
0,1669216311.1230469,+1.24175880E+02
0,1669216311.5625,+1.24175770E+02
0,1669216311.9990234,+1.24177020E+02
0,1669216312.4423828,+1.24178060E+02
0,1669216312.8808594,+1.24177020E+02
0,1669216313.321289,+1.24177440E+02
0,1669216313.7617188,+1.24175670E+02
0,1669216314.2021484,+1.24174840E+02
0,1669216314.6484375,+1.24173900E+02
0,1669216315.0878906,+1.24173590E+02
0,1669216315.53125,+1.24173900E+02
0,1669216315.9667969,+1.24174630E+02
0,1669216316.40625,+1.24173480E+02
0,1669216316.84375,+1.24174730E+02
0,1669216317.2822263,+1.24175250E+02
0,1669216317.7226562,+1.24175040E+02
0,1669216318.163086,+1.24174110E+02
0,1669216318.6035156,+1.24175040E+02
0,1669216319.0390625,+1.24173900E+02
0,1669216319.477539,+1.24174420E+02
0,1669216319.9160156,+1.24174940E+02
0,1669216320.356445,+1.24173900E+02
0,1669216320.7929688,+1.24170670E+02
0,1669216321.2324219,+1.24169740E+02
0,1669216321.6738281,+1.24166930E+02
0,1669216322.1123047,+1.24166310E+02
0,1669216322.5517578,+1.24165990E+02
0,1669216322.9921875,+1.24163910E+02
0,1669216323.4277344,+1.24165060E+02
0,1669216323.8671875,+1.24164850E+02
0,1669216324.3046875,+1.24165790E+02
0,1669216324.7460938,+1.24166510E+02
0,1669216325.1835938,+1.24166620E+02
0,1669216325.620117,+1.24166100E+02
0,1669216326.05957,+1.24167760E+02
0,1669216326.4970703,+1.24168800E+02
0,1669216326.9365234,+1.24169110E+02
0,1669216327.3759766,+1.24168700E+02
0,1669216327.8154297,+1.24165580E+02
0,1669216328.2519531,+1.24158920E+02
0,1669216328.6923828,+1.24156940E+02
0,1669216329.131836,+1.24155070E+02
0,1669216329.5703125,+1.24156010E+02
0,1669216330.0117188,+1.24154650E+02
0,1669216330.4482422,+1.24151010E+02
0,1669216330.8916013,+1.24148930E+02
0,1669216331.3310547,+1.24146540E+02
0,1669216331.7714844,+1.24146850E+02
0,1669216332.213867,+1.24146440E+02
0,1669216332.6542969,+1.24145710E+02
0,1669216333.09375,+1.24149040E+02
0,1669216333.53125,+1.24146020E+02
0,1669216333.972656,+1.24144360E+02
0,1669216334.4121094,+1.24137700E+02
0,1669216334.8515625,+1.24130830E+02
0,1669216335.2910156,+1.24126980E+02
0,1669216335.7304685,+1.24121470E+02
0,1669216336.1689453,+1.24113770E+02
0,1669216336.6083984,+1.24111480E+02
0,1669216337.0527341,+1.24112940E+02
0,1669216337.493164,+1.24116270E+02
0,1669216337.9326172,+1.24118660E+02
0,1669216338.3710938,+1.24124180E+02
0,1669216338.8115234,+1.24131040E+02
0,1669216339.2509766,+1.24137590E+02
0,1669216339.6923828,+1.24140510E+02
0,1669216340.131836,+1.24138430E+02
0,1669216340.5664062,+1.24131460E+02
0,1669216341.0058594,+1.24126880E+02
0,1669216341.444336,+1.24122410E+02
0,1669216341.8828125,+1.24121160E+02
0,1669216342.3222656,+1.24122930E+02
0,1669216342.7617188,+1.24123340E+02
0,1669216343.2089844,+1.24123550E+02
0,1669216343.6484375,+1.24123550E+02
0,1669216344.0878906,+1.24123660E+02
0,1669216344.5292969,+1.24125630E+02
0,1669216344.972656,+1.24124590E+02
0,1669216345.4140625,+1.24122930E+02
0,1669216345.850586,+1.24121260E+02
0,1669216346.290039,+1.24120950E+02
0,1669216346.727539,+1.24126150E+02
0,1669216347.1679688,+1.24131460E+02
0,1669216347.6064453,+1.24134990E+02
0,1669216348.0478516,+1.24136350E+02
0,1669216348.4863281,+1.24136140E+02
0,1669216348.9238281,+1.24134890E+02
0,1669216349.3632812,+1.24134470E+02
0,1669216349.8027344,+1.24135720E+02
0,1669216350.2431638,+1.24136970E+02
0,1669216350.6826172,+1.24138430E+02
0,1669216351.120117,+1.24138740E+02
0,1669216351.55957,+1.24139680E+02
0,1669216352.0019531,+1.24140400E+02
0,1669216352.4423828,+1.24141650E+02
0,1669216352.878906,+1.24144150E+02
0,1669216353.3173828,+1.24145810E+02
0,1669216353.758789,+1.24144670E+02
0,1669216354.1972656,+1.24136660E+02
0,1669216354.6337888,+1.24125420E+02
0,1669216355.0732422,+1.24118040E+02
