i,t_v,Resistencia(Ohms)
0,1668615546.5166016,+1.23190870E+02
0,1668615546.9550781,+1.23260770E+02
0,1668615547.3955078,+1.23238620E+02
0,1668615547.8359375,+1.23233100E+02
0,1668615548.2753906,+1.23228940E+02
0,1668615548.7177732,+1.23247770E+02
0,1668615549.1601562,+1.23354810E+02
0,1668615549.5996094,+1.23337130E+02
0,1668615550.0400388,+1.23308210E+02
0,1668615550.4746094,+1.23267530E+02
0,1668615550.916992,+1.23277730E+02
0,1668615551.3574219,+1.23305610E+02
0,1668615551.7998047,+1.23325790E+02
0,1668615552.2382812,+1.23331820E+02
0,1668615552.6699219,+1.23376660E+02
0,1668615553.1171875,+1.23415560E+02
0,1668615553.5546875,+1.23411820E+02
0,1668615553.9941406,+1.23394240E+02
0,1668615554.4326172,+1.23350860E+02
0,1668615554.875,+1.23384040E+02
0,1668615555.314453,+1.23420240E+02
0,1668615555.7529294,+1.23397880E+02
0,1668615556.1923828,+1.23374580E+02
0,1668615556.6308594,+1.23400060E+02
0,1668615557.071289,+1.23450510E+02
0,1668615557.5097656,+1.23413900E+02
0,1668615557.944336,+1.23419510E+02
0,1668615558.3847656,+1.23428560E+02
0,1668615558.821289,+1.23457590E+02
0,1668615559.2607422,+1.23489210E+02
0,1668615559.6972656,+1.23490150E+02
0,1668615560.1367185,+1.23467680E+02
0,1668615560.5751953,+1.23494930E+02
0,1668615561.0126953,+1.23432410E+02
0,1668615561.4531252,+1.23516460E+02
0,1668615561.8925781,+1.23531030E+02
0,1668615562.3369138,+1.23590430E+02
0,1668615562.7753906,+1.23521040E+02
0,1668615563.2177732,+1.23619240E+02
0,1668615563.6572266,+1.23590840E+02
0,1668615564.0986328,+1.23624130E+02
0,1668615564.5410156,+1.23599580E+02
0,1668615564.977539,+1.23630370E+02
0,1668615565.4179688,+1.23472460E+02
0,1668615565.856445,+1.23586160E+02
0,1668615566.296875,+1.23603430E+02
0,1668615566.734375,+1.23630270E+02
0,1668615567.175781,+1.23663030E+02
0,1668615567.6171875,+1.23653050E+02
0,1668615568.055664,+1.23634950E+02
0,1668615568.4980466,+1.23643690E+02
0,1668615568.9375,+1.23764670E+02
0,1668615569.378906,+1.23771840E+02
0,1668615569.8173828,+1.23737100E+02
0,1668615570.258789,+1.23704120E+02
0,1668615570.698242,+1.23695590E+02
0,1668615571.1367185,+1.23724720E+02
0,1668615571.578125,+1.23776320E+02
0,1668615572.017578,+1.23780480E+02
0,1668615572.4560544,+1.23813870E+02
0,1668615572.899414,+1.23707870E+02
0,1668615573.3388672,+1.23687580E+02
0,1668615573.7773438,+1.23726590E+02
0,1668615574.2158203,+1.23778810E+02
0,1668615574.6572266,+1.23862140E+02
0,1668615575.0966797,+1.23686130E+02
0,1668615575.5371091,+1.23783390E+02
0,1668615575.972656,+1.23834680E+02
0,1668615576.4091797,+1.23823650E+02
0,1668615576.8457031,+1.23833010E+02
0,1668615577.2861328,+1.23859540E+02
0,1668615577.7265625,+1.23874310E+02
0,1668615578.1669922,+1.23850070E+02
0,1668615578.6035156,+1.23835610E+02
0,1668615579.0429685,+1.23886170E+02
0,1668615579.4824219,+1.23904790E+02
0,1668615579.9228516,+1.23910410E+02
0,1668615580.3642578,+1.23952120E+02
0,1668615580.803711,+1.23889180E+02
0,1668615581.2431638,+1.23922470E+02
0,1668615581.6796875,+1.23942760E+02
0,1668615582.1171875,+1.23969490E+02
0,1668615582.553711,+1.24024420E+02
0,1668615582.9941406,+1.24000280E+02
0,1668615583.4326172,+1.23957740E+02
0,1668615583.8710938,+1.24018380E+02
0,1668615584.3105466,+1.23987700E+02
0,1668615584.7490234,+1.23911030E+02
0,1668615585.1855466,+1.23867760E+02
0,1668615585.6289062,+1.23873270E+02
0,1668615586.0673828,+1.23973550E+02
0,1668615586.5048826,+1.24033880E+02
0,1668615586.9433591,+1.24047930E+02
0,1668615587.3798828,+1.24054480E+02
0,1668615587.8203125,+1.24049490E+02
0,1668615588.2597654,+1.24034300E+02
0,1668615588.6992188,+1.24167550E+02
0,1668615589.1386719,+1.24100770E+02
0,1668615589.5751953,+1.24083290E+02
0,1668615590.0126953,+1.24046570E+02
0,1668615590.4531252,+1.24145810E+02
0,1668615590.8916013,+1.24134270E+02
0,1668615591.3330078,+1.24089540E+02
0,1668615591.7695312,+1.24139260E+02
0,1668615592.211914,+1.24121370E+02
0,1668615592.647461,+1.24182430E+02
0,1668615593.0898438,+1.24221850E+02
0,1668615593.522461,+1.24211760E+02
0,1668615593.9638672,+1.24201990E+02
0,1668615594.4033203,+1.24168490E+02
0,1668615594.84375,+1.24258260E+02
0,1668615595.2861328,+1.24297900E+02
0,1668615595.7236328,+1.24273030E+02
0,1668615596.1669922,+1.24280940E+02
0,1668615596.602539,+1.24274700E+02
0,1668615597.0429685,+1.24291030E+02
0,1668615597.4804688,+1.24216860E+02
0,1668615597.9199219,+1.24210000E+02
0,1668615598.3613281,+1.24276680E+02
0,1668615598.7988281,+1.24292590E+02
0,1668615599.2421875,+1.24325050E+02
0,1668615599.6787107,+1.24351780E+02
0,1668615600.118164,+1.24374250E+02
0,1668615600.5585938,+1.24283540E+02
0,1668615600.9960938,+1.24484410E+02
0,1668615601.4365234,+1.24343770E+02
0,1668615601.8720703,+1.24405770E+02
0,1668615602.3115234,+1.24461010E+02
0,1668615602.7519531,+1.24479520E+02
0,1668615603.1923828,+1.24455700E+02
0,1668615603.6328125,+1.24434170E+02
0,1668615604.071289,+1.24428340E+02
0,1668615604.5136716,+1.24425740E+02
0,1668615604.9511719,+1.24372590E+02
0,1668615605.3916013,+1.24428550E+02
0,1668615605.8300781,+1.24433650E+02
0,1668615606.2695312,+1.24494090E+02
0,1668615606.7080076,+1.24452160E+02
0,1668615607.1464841,+1.24498350E+02
0,1668615607.584961,+1.24488160E+02
0,1668615608.03125,+1.24490970E+02
0,1668615608.4697266,+1.24454870E+02
0,1668615608.9052734,+1.24521340E+02
0,1668615609.3457031,+1.24480250E+02
0,1668615609.7890625,+1.24486800E+02
0,1668615610.227539,+1.24521240E+02
0,1668615610.6689453,+1.24514890E+02
0,1668615611.1152344,+1.24518840E+02
0,1668615611.553711,+1.24469220E+02
0,1668615611.991211,+1.24558060E+02
0,1668615612.4267578,+1.24609240E+02
0,1668615612.8623044,+1.24630360E+02
0,1668615613.3007812,+1.24579280E+02
0,1668615613.7373047,+1.24553380E+02
0,1668615614.1767578,+1.24594160E+02
0,1668615614.6132812,+1.24653350E+02
0,1668615615.0527341,+1.24644610E+02
0,1668615615.4902344,+1.24602060E+02
0,1668615615.928711,+1.24597380E+02
0,1668615616.3671875,+1.24606540E+02
0,1668615616.8027344,+1.24622040E+02
0,1668615617.2402341,+1.24611840E+02
0,1668615617.6796875,+1.24683620E+02
0,1668615618.116211,+1.24680910E+02
0,1668615618.5546875,+1.24661150E+02
0,1668615618.995117,+1.24709520E+02
0,1668615619.4306638,+1.24734170E+02
0,1668615619.8701172,+1.24707440E+02
0,1668615620.307617,+1.24716700E+02
0,1668615620.7460938,+1.24725750E+02
0,1668615621.1865234,+1.24706500E+02
0,1668615621.6259766,+1.24738340E+02
0,1668615622.0615234,+1.24748630E+02
0,1668615622.4970703,+1.24751030E+02
0,1668615622.9365234,+1.24734380E+02
0,1668615623.3720703,+1.24709000E+02
0,1668615623.8095703,+1.24725120E+02
0,1668615624.2460938,+1.24753520E+02
0,1668615624.6855466,+1.24783270E+02
0,1668615625.1279297,+1.24774330E+02
0,1668615625.5644531,+1.24818430E+02
0,1668615626.0048826,+1.24798770E+02
0,1668615626.4423828,+1.24852760E+02
0,1668615626.883789,+1.24888130E+02
0,1668615627.319336,+1.24842780E+02
0,1668615627.7617188,+1.24815110E+02
0,1668615628.2041013,+1.24874500E+02
0,1668615628.6425781,+1.24885220E+02
0,1668615629.084961,+1.24879390E+02
0,1668615629.5214844,+1.24882100E+02
0,1668615629.9609375,+1.24854530E+02
0,1668615630.399414,+1.24837580E+02
0,1668615630.8417969,+1.24863890E+02
0,1668615631.2841797,+1.24915280E+02
0,1668615631.7226562,+1.24952420E+02
0,1668615632.163086,+1.24978010E+02
0,1668615632.6054688,+1.24949510E+02
0,1668615633.0458984,+1.24842980E+02
0,1668615633.4853513,+1.24911850E+02
0,1668615633.9257812,+1.24945450E+02
0,1668615634.3632812,+1.24998710E+02
0,1668615634.8027344,+1.25001620E+02
0,1668615635.2421875,+1.24900510E+02
0,1668615635.6787107,+1.24944720E+02
0,1668615636.1230469,+1.24968850E+02
0,1668615636.5585938,+1.25025130E+02
0,1668615636.9980466,+1.25055400E+02
0,1668615637.4355469,+1.25065800E+02
0,1668615637.8779294,+1.25070590E+02
0,1668615638.3183594,+1.25014940E+02
0,1668615638.7578125,+1.25103880E+02
0,1668615639.1992188,+1.25082760E+02
0,1668615639.6357422,+1.25101280E+02
0,1668615640.0800781,+1.25114700E+02
0,1668615640.5205078,+1.25108870E+02
0,1668615640.9609375,+1.25079430E+02
0,1668615641.4003906,+1.25096600E+02
0,1668615641.8378906,+1.25112200E+02
0,1668615642.2773438,+1.25160360E+02
0,1668615642.7148438,+1.25108140E+02
0,1668615643.1542969,+1.25131130E+02
0,1668615643.5957031,+1.25154640E+02
0,1668615644.0341797,+1.25177940E+02
0,1668615644.4765625,+1.25113340E+02
0,1668615644.9160156,+1.25151310E+02
0,1668615645.3554688,+1.25112510E+02
0,1668615645.7929688,+1.25188550E+02
0,1668615646.2324219,+1.25097220E+02
0,1668615646.671875,+1.25177940E+02
0,1668615647.1103516,+1.25232040E+02
0,1668615647.5507812,+1.25216120E+02
0,1668615647.9863281,+1.25247740E+02
0,1668615648.4306638,+1.25397750E+02
0,1668615648.868164,+1.25351870E+02
0,1668615649.3095703,+1.25399720E+02
0,1668615649.7490234,+1.25351770E+02
0,1668615650.1904297,+1.25364150E+02
0,1668615650.6289062,+1.25340010E+02
0,1668615651.071289,+1.25363940E+02
0,1668615651.5117188,+1.25345320E+02
0,1668615651.9521484,+1.25320040E+02
0,1668615652.3916013,+1.25258770E+02
0,1668615652.8300781,+1.25351140E+02
0,1668615653.2714844,+1.25448300E+02
0,1668615653.7089844,+1.25437170E+02
0,1668615654.1513672,+1.25438840E+02
0,1668615654.5908203,+1.25435720E+02
0,1668615655.03125,+1.25435920E+02
0,1668615655.46875,+1.25418240E+02
0,1668615655.9072266,+1.25419800E+02
0,1668615656.3486328,+1.25491580E+02
0,1668615656.788086,+1.25520500E+02
0,1668615657.227539,+1.25507490E+02
