i,t_v,tensión(V)

0,1668012918.800049,+9.81773000E-04

0,1668012919.320049,+9.81596000E-04

0,1668012919.853049,+9.81492000E-04

0,1668012920.373049,+9.81939000E-04

0,1668012920.9030492,+9.81721000E-04

0,1668012921.4230492,+9.81887000E-04

0,1668012921.9530492,+9.81960000E-04

0,1668012922.4730492,+9.81960000E-04

0,1668012923.0030491,+9.81606000E-04

0,1668012923.523049,+9.81710000E-04

0,1668012924.053049,+9.81741000E-04

0,1668012924.573049,+9.81617000E-04

0,1668012925.1030493,+9.81606000E-04

0,1668012925.6230493,+9.81741000E-04

0,1668012926.153049,+9.81294000E-04

0,1668012926.673049,+9.81388000E-04

0,1668012927.2030492,+9.81554000E-04

0,1668012927.7230492,+9.81315000E-04

0,1668012928.2530491,+9.81096000E-04

0,1668012928.773049,+9.81200000E-04

0,1668012929.3020494,+9.81107000E-04

0,1668012929.8220494,+9.80878000E-04

0,1668012930.352049,+9.81023000E-04

0,1668012930.872049,+9.81211000E-04

0,1668012931.4030492,+9.80857000E-04

0,1668012931.9330492,+9.80971000E-04

0,1668012932.4530492,+9.80930000E-04

0,1668012932.9830492,+9.80638000E-04

0,1668012933.5030491,+9.80815000E-04

0,1668012934.033049,+9.80753000E-04

0,1668012934.553049,+9.80721000E-04

0,1668012935.0830493,+9.80420000E-04

0,1668012935.613049,+9.80534000E-04

0,1668012936.133049,+9.80513000E-04

0,1668012936.6630492,+9.80336000E-04

0,1668012937.1830492,+9.80597000E-04

0,1668012937.7130492,+9.80524000E-04

0,1668012938.2330492,+9.80222000E-04

0,1668012938.7630491,+9.80336000E-04

0,1668012939.293049,+9.80492000E-04

0,1668012939.813049,+9.80253000E-04

0,1668012940.3430493,+9.80409000E-04

0,1668012940.8630493,+9.80409000E-04

0,1668012941.393049,+9.80315000E-04

0,1668012941.9230492,+9.80451000E-04

0,1668012942.4430492,+9.80472000E-04

0,1668012942.9730492,+9.80336000E-04

0,1668012943.4930491,+9.80534000E-04

0,1668012944.023049,+9.80544000E-04

0,1668012944.543049,+9.80326000E-04

0,1668012945.073049,+9.80586000E-04

0,1668012945.6030493,+9.80534000E-04

0,1668012946.1230493,+9.80680000E-04

0,1668012946.6500492,+9.80597000E-04

0,1668012947.1800492,+9.80430000E-04

0,1668012947.7000492,+9.80690000E-04

0,1668012948.2300494,+9.80711000E-04

0,1668012948.7500494,+9.80919000E-04

0,1668012949.281049,+9.80628000E-04

0,1668012949.801049,+9.80721000E-04

0,1668012950.3310492,+9.80721000E-04

0,1668012950.8510492,+9.80909000E-04

0,1668012951.3810492,+9.80315000E-04

0,1668012951.9020493,+9.80794000E-04

0,1668012952.432049,+9.80732000E-04

0,1668012952.9520493,+9.80805000E-04

0,1668012953.4820492,+9.80930000E-04

0,1668012954.0020492,+9.80773000E-04

0,1668012954.5320492,+9.80680000E-04

0,1668012955.0520492,+9.80794000E-04

0,1668012955.5820494,+9.80690000E-04

0,1668012956.1020494,+9.80669000E-04

0,1668012956.6260493,+9.80721000E-04

0,1668012957.1560493,+9.80909000E-04

0,1668012957.6860492,+9.81190000E-04

0,1668012958.2060492,+9.80846000E-04

0,1668012958.7360492,+9.80690000E-04

0,1668012959.2560492,+9.81127000E-04

0,1668012959.7860494,+9.80836000E-04

0,1668012960.3100493,+9.80680000E-04

0,1668012960.837049,+9.80888000E-04

0,1668012961.3610492,+9.80950000E-04

0,1668012961.8830492,+9.80742000E-04

0,1668012962.413049,+9.80846000E-04

0,1668012962.9330492,+9.81138000E-04

0,1668012963.4630492,+9.81367000E-04

0,1668012963.9830492,+9.81179000E-04

0,1668012964.5130491,+9.81231000E-04

0,1668012965.033049,+9.81159000E-04

0,1668012965.5630493,+9.81252000E-04

0,1668012966.0830493,+9.81315000E-04

0,1668012966.613049,+9.81315000E-04

0,1668012967.133049,+9.81367000E-04

0,1668012967.6570492,+9.81408000E-04

0,1668012968.1870492,+9.81336000E-04

0,1668012968.7070491,+9.81440000E-04

0,1668012969.237049,+9.81346000E-04

0,1668012969.765049,+9.81388000E-04

0,1668012970.2820492,+9.81471000E-04

0,1668012970.8120492,+9.81325000E-04

0,1668012971.3420494,+9.81398000E-04

0,1668012971.8620493,+9.81388000E-04

0,1668012972.3870492,+9.81231000E-04

0,1668012972.9190493,+9.81065000E-04

0,1668012973.4390492,+9.81481000E-04

0,1668012973.969049,+9.81190000E-04

0,1668012974.4890492,+9.81044000E-04

0,1668012975.0190492,+9.81013000E-04

0,1668012975.5440493,+9.80919000E-04

0,1668012976.057049,+9.81075000E-04

0,1668012976.5840492,+9.80950000E-04

0,1668012977.1080492,+9.80742000E-04

0,1668012977.6340492,+9.80898000E-04

0,1668012978.1600492,+9.80690000E-04

0,1668012978.6950493,+9.80721000E-04

0,1668012979.2110493,+9.80763000E-04

0,1668012979.737049,+9.80669000E-04

0,1668012980.277049,+9.80492000E-04

0,1668012980.8070493,+9.80472000E-04

0,1668012981.3270493,+9.80680000E-04

0,1668012981.857049,+9.80492000E-04

0,1668012982.377049,+9.80597000E-04

0,1668012982.9020493,+9.80451000E-04

0,1668012983.432049,+9.80753000E-04

0,1668012983.9540493,+9.80461000E-04

0,1668012984.484049,+9.80524000E-04

0,1668012985.004049,+9.80742000E-04

0,1668012985.5340493,+9.80388000E-04

0,1668012986.0640492,+9.80357000E-04

0,1668012986.5840492,+9.80690000E-04

0,1668012987.1140492,+9.80430000E-04

0,1668012987.6340492,+9.80503000E-04

0,1668012988.1640491,+9.80451000E-04

0,1668012988.6840491,+9.80492000E-04

0,1668012989.2160492,+9.80576000E-04

0,1668012989.7360492,+9.80680000E-04

0,1668012990.2670493,+9.80638000E-04

0,1668012990.7870493,+9.80597000E-04

0,1668012991.317049,+9.80597000E-04

0,1668012991.837049,+9.80597000E-04

0,1668012992.3670492,+9.80659000E-04

0,1668012992.8880491,+9.80420000E-04

0,1668012993.4180493,+9.80721000E-04

0,1668012993.9380493,+9.80711000E-04

0,1668012994.468049,+9.80576000E-04

0,1668012994.9880493,+9.80773000E-04

0,1668012995.5180492,+9.80701000E-04

0,1668012996.0380492,+9.80867000E-04

0,1668012996.5680492,+9.80461000E-04

0,1668012997.0880492,+9.80825000E-04

0,1668012997.6180494,+9.80867000E-04

0,1668012998.1380494,+9.80638000E-04

0,1668012998.668049,+9.80607000E-04

0,1668012999.1980493,+9.80565000E-04

0,1668012999.7200491,+9.80482000E-04

0,1668013000.2400491,+9.80305000E-04

0,1668013000.7700493,+9.80784000E-04

0,1668013001.2900493,+9.80524000E-04

0,1668013001.820049,+9.80690000E-04

0,1668013002.3400493,+9.80971000E-04

0,1668013002.856049,+9.80586000E-04

0,1668013003.3940492,+9.80597000E-04

0,1668013003.9160492,+9.80701000E-04

0,1668013004.4460492,+9.80971000E-04

0,1668013004.9660492,+9.80628000E-04

0,1668013005.4960492,+9.80659000E-04

0,1668013006.0160491,+9.80659000E-04

0,1668013006.5460494,+9.80503000E-04

0,1668013007.0660493,+9.80451000E-04

0,1668013007.596049,+9.80440000E-04

0,1668013008.116049,+9.80628000E-04

0,1668013008.6460493,+9.80368000E-04

0,1668013009.1660492,+9.80399000E-04

0,1668013009.6960492,+9.80628000E-04

0,1668013010.2160492,+9.80534000E-04

0,1668013010.7470493,+9.80201000E-04

0,1668013011.2670493,+9.80347000E-04

0,1668013011.797049,+9.80690000E-04

0,1668013012.3270493,+9.80420000E-04

0,1668013012.8480492,+9.80513000E-04

0,1668013013.3780494,+9.80492000E-04

0,1668013013.8980494,+9.80472000E-04

0,1668013014.428049,+9.80243000E-04

0,1668013014.948049,+9.80607000E-04

0,1668013015.4780493,+9.80576000E-04

0,1668013016.0080492,+9.80555000E-04

0,1668013016.5280492,+9.80534000E-04

0,1668013017.0580492,+9.80128000E-04

0,1668013017.5780492,+9.80378000E-04

0,1668013018.1080492,+9.80742000E-04

0,1668013018.6280491,+9.80232000E-04

0,1668013019.1580493,+9.80222000E-04

0,1668013019.688049,+9.80690000E-04

0,1668013020.208049,+9.80211000E-04

0,1668013020.7380493,+9.79993000E-04

0,1668013021.260049,+9.80690000E-04

0,1668013021.7900493,+9.80326000E-04

0,1668013022.3100493,+9.80211000E-04

0,1668013022.8400493,+9.80555000E-04

0,1668013023.3700492,+9.80305000E-04

0,1668013023.8900492,+9.80159000E-04

0,1668013024.4200492,+9.80368000E-04

0,1668013024.9400492,+9.80180000E-04

0,1668013025.4700494,+9.80232000E-04

0,1668013025.9900494,+9.80274000E-04

0,1668013026.520049,+9.80107000E-04

0,1668013027.0500493,+9.80034000E-04

0,1668013027.5700493,+9.80253000E-04

0,1668013028.1000493,+9.80170000E-04

0,1668013028.6200492,+9.80128000E-04

0,1668013029.1500492,+9.80118000E-04

0,1668013029.6700492,+9.80118000E-04

0,1668013030.2000492,+9.79982000E-04

0,1668013030.727049,+9.80274000E-04

0,1668013031.2490492,+9.80430000E-04

0,1668013031.7790492,+9.79962000E-04

0,1668013032.3020494,+9.79535000E-04

0,1668013032.8220494,+9.80107000E-04

0,1668013033.353049,+9.80014000E-04

0,1668013033.877049,+9.79753000E-04

0,1668013034.3970492,+9.79847000E-04

0,1668013034.921049,+9.80034000E-04

0,1668013035.4510493,+9.79743000E-04

0,1668013035.9710493,+9.80024000E-04

0,1668013036.501049,+9.79712000E-04

0,1668013037.021049,+9.79774000E-04

0,1668013037.5510492,+9.80003000E-04

0,1668013038.0810492,+9.80191000E-04

0,1668013038.6010492,+9.80034000E-04

0,1668013039.1310492,+9.79805000E-04

0,1668013039.6510491,+9.80055000E-04

0,1668013040.181049,+9.80118000E-04

0,1668013040.701049,+9.79795000E-04

0,1668013041.2310493,+9.80107000E-04

0,1668013041.7510493,+9.80305000E-04

0,1668013042.281049,+9.80284000E-04

0,1668013042.801049,+9.79857000E-04

0,1668013043.3310492,+9.79920000E-04

0,1668013043.8510492,+9.79920000E-04

0,1668013044.3810492,+9.79660000E-04

0,1668013044.9010491,+9.79899000E-04

0,1668013045.431049,+9.80024000E-04

0,1668013045.9510493,+9.79868000E-04

0,1668013046.4830492,+9.79826000E-04

0,1668013047.0030491,+9.79857000E-04

0,1668013047.533049,+9.79878000E-04

0,1668013048.053049,+9.79743000E-04

0,1668013048.5830493,+9.79691000E-04

